f_01,f_02,f_03,f_04,f_05,f_06,f_07,f_08,f_09,f_10,f_11,f_12,res,level
0.041177143,0.009237188,0.369655573,0.013395474,0.011140294,0.144543099,0.046643298,0.005957356,0.006922482,0.347111732,0.001645024,0.002571335,dm,6
0.013248056,0.005198114,0.159023151,0.004696615,0.007498394,0.048376387,0.017062214,0.005889382,0.00418335,0.728727015,0.004493566,0.001603757,dm,6
0.019135664,0.012638333,0.141136589,0.009551249,0.011844168,0.139025553,0.015915009,0.006221307,0.006562182,0.627808884,0.005978466,0.004182596,dm,6
0.020599086,0.034253578,0.353842878,0.004275392,0.062932205,0.058782189,0.094401556,0.014116135,0.018567589,0.298152057,0.002171162,0.037906173,dm,6
0.02400707,0.018421623,0.293543109,0.004393468,0.021298775,0.097890384,0.04135266,0.004032121,0.01351147,0.441538665,0.001747443,0.038263211,dm,6
0.006755135,0.074648806,0.356161801,0.003386697,0.051780966,0.039558643,0.081133994,0.011517949,0.006785604,0.356741561,0.001150518,0.010378326,dm,6
0.011761435,0.044494374,0.261263271,0.008260494,0.016195359,0.077058072,0.095537909,0.013574535,0.006395315,0.454902588,0.004028779,0.006527869,dm,6
0.012498413,0.010216435,0.222833536,0.008596131,0.008103602,0.089952633,0.03576599,0.012290885,0.012063908,0.575522917,0.005841179,0.00631437,dm,6
0.008837548,0.015204984,0.282899431,0.005287488,0.037749125,0.050109124,0.051983194,0.01140805,0.009509766,0.495536023,0.003154094,0.028321171,dm,6
0.015810316,0.005411909,0.350880258,0.004639003,0.006969091,0.052189916,0.028510984,0.003864314,0.00466983,0.522717966,0.002059615,0.002276799,dm,6
0.005290412,0.038356757,0.214969204,0.01219506,0.005704782,0.116081717,0.024152081,0.007976504,0.006142734,0.561325436,0.004944353,0.00286096,dm,6
0.022370372,0.042370898,0.257945112,0.006269037,0.087940071,0.046826362,0.04101907,0.013906843,0.005039721,0.46958947,0.002596337,0.004126706,dm,6
0.037693683,0.07986944,0.276983255,0.01964001,0.02237295,0.105777609,0.100653025,0.014130918,0.006313006,0.324270423,0.004531309,0.007764372,dm,6
0.007388456,0.009871246,0.319029287,0.005846886,0.007537358,0.06027215,0.027066741,0.008809394,0.004473685,0.533086927,0.005812075,0.010805797,dm,6
0.066679047,0.049109117,0.451275938,0.012815652,0.045177414,0.093518953,0.057217904,0.015970105,0.005589513,0.186456757,0.00228773,0.013901869,dm,6
0.017791948,0.052607993,0.427025503,0.00612113,0.086414848,0.003438811,0.047599211,0.001524181,0.00619223,0.318419229,0.002191961,0.030672954,dm,6
0.029765443,0.010112813,0.20737593,0.0083102,0.010130461,0.033020327,0.049127069,0.005895732,0.008891112,0.624496634,0.003627086,0.009247193,dm,6
0.01602454,0.011520823,0.323854095,0.004024002,0.005029638,0.050974714,0.028690858,0.005953717,0.003870218,0.524370681,0.003058588,0.022628127,dm,6
0.0098562,0.021952779,0.211806719,0.005752002,0.034442406,0.001772443,0.033702253,0.007053983,0.005427592,0.660880436,0.00474733,0.002605858,dm,6
0.047086764,0.01118642,0.089098245,0.009017346,0.01033324,0.092989463,0.024710379,0.010441825,0.016824404,0.668657197,0.009043047,0.010611669,dm,6
0.025473434,0.004871807,0.198280557,0.006898665,0.020945956,0.074239439,0.05206543,0.011843651,0.0067973,0.58244306,0.004095047,0.012045655,dm,6
0.014713813,0.014744227,0.471682925,0.008054898,0.004115739,0.097725919,0.036302467,0.002913056,0.00431278,0.340769085,0.002766604,0.001898487,dm,6
0.040767751,0.024331063,0.248695336,0.027871546,0.05890566,0.079378916,0.027435417,0.008265197,0.006252935,0.467379059,0.00347572,0.007241399,dm,6
0.017634662,0.027076652,0.465149004,0.006526785,0.083678195,0.005777735,0.035777861,0.00383666,0.007994241,0.324618163,0.003483608,0.018446433,dm,6
0.026720091,0.008781701,0.199894683,0.006325165,0.02755494,0.166685201,0.045195852,0.006216104,0.006274429,0.500324782,0.003802212,0.00222484,dm,6
0.008186505,0.02052136,0.253813834,0.005426211,0.032098625,0.008400399,0.018602298,0.00735917,0.010820111,0.627073575,0.004771924,0.002925987,dm,6
0.012490228,0.00985169,0.193104645,0.00391477,0.053101995,0.052348669,0.007787617,0.008109552,0.008121606,0.646489182,0.003248148,0.001431898,dm,6
0.017215652,0.008210011,0.234902202,0.01186131,0.030238077,0.093766063,0.036540825,0.010748553,0.013142356,0.534572751,0.004303305,0.004498893,dm,6
0.033313088,0.034248426,0.203424771,0.005737726,0.202486435,0.058611216,0.031666745,0.020227883,0.041888175,0.359468049,0.003948162,0.004979324,dm,6
0.016233123,0.013595476,0.191419671,0.005808235,0.025539524,0.091797793,0.041508635,0.006339607,0.01250728,0.583913641,0.00649664,0.004840375,dm,6
0.018958306,0.077216562,0.124987967,0.013474826,0.142271736,0.079504139,0.101736655,0.024222279,0.03788033,0.32817815,0.010634711,0.04093434,dm,6
0.002409473,0.012688203,0.235988556,0.005699641,0.010137738,0.11270592,0.025678852,0.007111984,0.014833263,0.564503281,0.004798676,0.003444414,dm,6
0.007709807,0.147820248,0.281990322,0.011829149,0.045177589,0.165876864,0.006455224,0.020992295,0.012241035,0.291569831,0.003500612,0.004837023,dm,6
0.004855832,0.027709026,0.199378901,0.00485714,0.009388459,0.07931839,0.007417806,0.01178559,0.008689247,0.639570579,0.005133592,0.001895438,dm,6
0.017097372,0.027095691,0.175063495,0.002223055,0.044231837,0.161932306,0.005815069,0.010042664,0.007993443,0.54207191,0.003598087,0.002835071,dm,6
0.013190715,0.034156244,0.258667922,0.004373936,0.046185051,0.050158526,0.008829974,0.008906541,0.013857248,0.544735707,0.013678464,0.003259672,dm,6
0.009893177,0.018576642,0.19719762,0.006743668,0.017990387,0.045583745,0.009942485,0.018316729,0.024415073,0.637982959,0.008164302,0.005193213,dm,6
0.010594005,0.011024333,0.203763665,0.002439034,0.063083209,0.081917769,0.00635029,0.008925873,0.018917298,0.586783968,0.003821819,0.002378737,dm,6
0.017667001,0.021114815,0.192002242,0.006358166,0.02164744,0.156296282,0.004463338,0.005679296,0.010216331,0.558932299,0.003200425,0.002422365,dm,6
0.007670336,0.060473805,0.360090343,0.021504611,0.017608823,0.177877713,0.017411681,0.009845539,0.009034798,0.306713385,0.002248792,0.009520174,dm,6
0.023271446,0.006964753,0.2861503,0.015957273,0.013993354,0.233899437,0.027512049,0.007402556,0.011933509,0.364924083,0.00236746,0.00562378,dm,6
0.007027822,0.010838527,0.303844835,0.003770086,0.031600096,0.003307821,0.072392521,0.006099534,0.010739012,0.544266327,0.002817731,0.003295688,dm,6
0.011605965,0.032443956,0.283735584,0.004558517,0.067093295,0.03011877,0.02551731,0.009967392,0.015997341,0.496706392,0.006477249,0.01577823,dm,6
0.015497645,0.010580579,0.182804477,0.002445425,0.00896041,0.085765165,0.006863207,0.009605497,0.013795306,0.656391701,0.004756381,0.002534207,dm,6
0.040383919,0.009006241,0.339817102,0.007450226,0.028839887,0.130761503,0.030903198,0.006231651,0.007900933,0.390875168,0.004578729,0.003251444,dm,6
0.007775864,0.007049032,0.313744925,0.003919137,0.041766838,0.004765284,0.030954593,0.006282675,0.013540481,0.561126713,0.004458936,0.004615522,dm,6
0.017399342,0.012154304,0.191787886,0.00412481,0.077697873,0.077865794,0.037971013,0.012377365,0.018325545,0.543510162,0.004201674,0.002584229,dm,6
0.01837206,0.025727339,0.251614301,0.00483141,0.020612359,0.132538732,0.022563067,0.006827392,0.010165854,0.489057444,0.012463799,0.005226244,dm,6
0.009411125,0.048989895,0.480907334,0.006918519,0.009742343,0.067536279,0.015094413,0.011391238,0.00693506,0.328890308,0.006623817,0.007559668,dm,6
0.038475596,0.008816784,0.232328876,0.017479158,0.022230562,0.372783477,0.013601044,0.00287637,0.002156925,0.284905609,0.002464188,0.00188141,dm,6
0.004279065,0.018215727,0.304674643,0.003339875,0.076770947,0.003987817,0.016444705,0.004919253,0.005098195,0.555210126,0.003667647,0.003392,dm,6
0.038658792,0.028432981,0.232114613,0.008395196,0.079405312,0.0460989,0.030529666,0.013752272,0.012967579,0.485770725,0.011230275,0.012643689,dm,6
0.050732328,0.025888848,0.215425508,0.037763341,0.060029957,0.127759261,0.031327951,0.010996682,0.003372676,0.431328509,0.001555699,0.003819241,dm,6
0.014595775,0.022701304,0.293902141,0.004074027,0.078002045,0.017521343,0.011019042,0.004686729,0.004966404,0.533060727,0.004407244,0.011063219,dm,6
0.043482216,0.014796242,0.239656712,0.006077151,0.094903286,0.079964687,0.035726157,0.005802492,0.010284037,0.444262354,0.003608615,0.021436049,dm,6
0.023411691,0.021755081,0.256719826,0.010113811,0.06156301,0.045840215,0.027488433,0.011496219,0.010614956,0.512178282,0.009877675,0.008940801,dm,6
0.020635126,0.017480736,0.46722817,0.024467585,0.017079195,0.177264852,0.031327784,0.008747709,0.009346442,0.209058521,0.007375863,0.009988016,dm,6
0.023863354,0.032195521,0.087450826,0.009652358,0.082989819,0.077221348,0.022624898,0.007999875,0.004358652,0.631328479,0.012934946,0.007379925,dm,6
0.004682232,0.031973352,0.266856206,0.008287302,0.030354216,0.092476163,0.010800962,0.006757255,0.004234679,0.535069563,0.004963741,0.003544328,dm,6
0.053638866,0.026033953,0.296515774,0.016363525,0.083589444,0.052188318,0.021117161,0.012006418,0.015641545,0.393654644,0.01405985,0.015190502,dm,6
0.027562572,0.069831454,0.262908371,0.009782163,0.038753381,0.045903301,0.021621863,0.014545483,0.010031354,0.471405582,0.010594733,0.017059744,dm,6
0.011319598,0.030810885,0.31089413,0.008482262,0.125094031,0.021914015,0.028999272,0.006945384,0.006256968,0.430383719,0.004385251,0.014514485,dm,6
0.005818843,0.023478438,0.465704839,0.002733706,0.073897576,0.00221287,0.032867208,0.00298558,0.003287458,0.377568828,0.001316282,0.008128372,dm,6
0.03235833,0.014228067,0.497484736,0.006438107,0.080199666,0.02807962,0.052578832,0.006651005,0.012065762,0.255268966,0.008340059,0.006306851,dm,6
0.006849365,0.019137832,0.38610087,0.004271984,0.149896494,0.00336199,0.081842536,0.005173188,0.005595226,0.323058392,0.004195822,0.0105163,dm,6
0.033552709,0.019197248,0.414904589,0.009069361,0.016876815,0.025826455,0.023037975,0.010804389,0.010422715,0.415053393,0.011826639,0.009427713,dm,6
0.008589657,0.010881543,0.338344761,0.008820146,0.019579273,0.138929225,0.036469406,0.004549657,0.002726587,0.423150817,0.003257653,0.004701274,dm,6
0.01974355,0.031181186,0.220221811,0.010889163,0.033645439,0.055771119,0.02713804,0.018630565,0.013775123,0.547952013,0.010221832,0.01083016,dm,6
0.02488539,0.012388493,0.217141496,0.004723131,0.026562875,0.106762053,0.004634794,0.005435109,0.003912336,0.586331947,0.004792191,0.002430185,dm,6
0.050732328,0.025888848,0.215425508,0.037763341,0.060029957,0.127759261,0.031327951,0.010996682,0.003372676,0.431328509,0.001555699,0.003819241,dm,6
0.01974355,0.031181186,0.220221811,0.010889163,0.033645439,0.055771119,0.02713804,0.018630565,0.013775123,0.547952013,0.010221832,0.01083016,dm,6
0.004682232,0.031973352,0.266856206,0.008287302,0.030354216,0.092476163,0.010800962,0.006757255,0.004234679,0.535069563,0.004963741,0.003544328,dm,6
0.027562572,0.069831454,0.262908371,0.009782163,0.038753381,0.045903301,0.021621863,0.014545483,0.010031354,0.471405582,0.010594733,0.017059744,dm,6
0.037746895,0.039911488,0.374043983,0.017974386,0.01374127,0.107102967,0.025754391,0.018409555,0.008606943,0.333559177,0.008955616,0.014193328,dm,6
0.078516324,0.02944833,0.243712523,0.015635514,0.132714753,0.103168485,0.071835581,0.01170683,0.014095086,0.264587926,0.009217025,0.025361623,dm,6
0.007487904,0.01735364,0.243664888,0.00610674,0.049687457,0.006057298,0.050126314,0.008458342,0.008045617,0.582008396,0.006828972,0.014174433,dm,6
0.018275929,0.022154985,0.296821532,0.013047061,0.116477713,0.028223211,0.022183278,0.008559742,0.006164699,0.455747195,0.004320345,0.008024312,dm,6
0.029582651,0.027156552,0.241322388,0.014168376,0.106554386,0.047773132,0.040726697,0.011764446,0.009764888,0.42759088,0.009536101,0.034059505,dm,6
0.021216987,0.028539926,0.304467915,0.014283641,0.048893974,0.040305255,0.051295009,0.018143855,0.014394682,0.436543484,0.006905705,0.015009566,dm,6
0.162310442,0.020438894,0.253315402,0.013380796,0.044612692,0.094302353,0.016778596,0.007561534,0.007389603,0.365545562,0.004891528,0.009472597,dm,6
0.149677757,0.039611806,0.129763284,0.013990372,0.062731269,0.095521323,0.030040173,0.005773819,0.010595742,0.428923615,0.002793651,0.030577191,dm,6
0.004274599,0.070669522,0.240794361,0.002884651,0.034571924,0.007893478,0.014256441,0.004355216,0.004635749,0.603858043,0.00746171,0.004344304,dm,6
0.016884653,0.065603457,0.320776009,0.023528213,0.01843834,0.055897759,0.045989333,0.012059303,0.007993722,0.412475463,0.009324472,0.011029276,dm,6
0.081244705,0.033459841,0.220870882,0.006422963,0.050637591,0.05370176,0.017023782,0.005513895,0.010081469,0.498401427,0.004686563,0.017955122,dm,6
0.038358663,0.131778601,0.212797506,0.009073864,0.141353773,0.033507729,0.029194322,0.016553231,0.017051999,0.335677246,0.004415441,0.030237625,dm,6
0.039002731,0.030978736,0.243697556,0.013942014,0.08879197,0.04863037,0.02883242,0.011703597,0.01241933,0.433268596,0.018424709,0.030307971,dm,6
0.042585551,0.068937661,0.297945407,0.014820722,0.066454652,0.042805377,0.025846594,0.009710798,0.008309482,0.410740046,0.006343321,0.005500388,dm,6
0.019841707,0.039080204,0.273845469,0.016841202,0.171906068,0.077566598,0.025662064,0.031250112,0.019746094,0.305562948,0.011239109,0.007458424,dm,6
0.052111091,0.025978087,0.246865901,0.049571794,0.18777423,0.072123746,0.016402678,0.01930622,0.012518756,0.291896408,0.008214477,0.017236614,dm,6
0.02052606,0.045720269,0.136595887,0.023826256,0.084792114,0.088562718,0.060957975,0.02140643,0.011250195,0.451457719,0.013070033,0.041834344,dm,6
0.024780672,0.05592885,0.132314572,0.005134864,0.139837305,0.097414764,0.021777282,0.01164021,0.009399897,0.486041909,0.007132241,0.008597434,dm,6
0.010670925,0.040313174,0.286647806,0.023610124,0.142530947,0.052769411,0.043760809,0.017762963,0.008299572,0.352587836,0.011430009,0.009616423,dm,6
0.046838877,0.070699705,0.141310053,0.0110947,0.131046793,0.058750782,0.034869364,0.009076851,0.00924973,0.480017332,0.004264648,0.002781164,dm,6
0.090299902,0.096230373,0.147551039,0.014964756,0.055490789,0.063131213,0.032153274,0.007357224,0.012023892,0.467050289,0.003184378,0.01056287,dm,6
0.053511495,0.072911711,0.239307356,0.018846359,0.040674486,0.051809537,0.05815391,0.013106754,0.011431272,0.414960173,0.017747446,0.007539501,dm,6
0.036398836,0.185904482,0.190054693,0.009485476,0.101287027,0.023570156,0.029755255,0.010648676,0.007323105,0.39445972,0.008004388,0.003108187,dm,6
0.010982004,0.03020273,0.236550305,0.008219455,0.030271481,0.054266461,0.024935165,0.005560324,0.006807972,0.571871699,0.004816787,0.015515616,dm,6
0.004309962,0.071089293,0.522434648,0.006377605,0.040282067,0.013461323,0.063033573,0.002884875,0.003821379,0.235667437,0.017008038,0.019629801,dm,6
0.016454229,0.064456937,0.519968801,0.007252372,0.036801403,0.148925516,0.033992742,0.003596647,0.002307251,0.146308715,0.009704344,0.010231042,dm,6
0.004387032,0.003002642,0.003522664,0.012019226,0.209248481,0.021185208,0.02889994,0.019981548,0.365315895,0.005755424,0.002806343,0.3238756,e,7
0.002663612,0.000803646,0.002806672,0.009177146,0.411646421,0.013034396,0.033414675,0.015393738,0.285632297,0.004494865,0.002722244,0.218210287,e,7
0.00271268,0.00193417,0.004210924,0.01083149,0.261186202,0.008015196,0.066566242,0.018451601,0.283745611,0.005323392,0.00386473,0.333157762,e,7
0.003255266,0.001321648,0.004443974,0.009839849,0.263946195,0.007102636,0.078868321,0.008274217,0.367045204,0.00543076,0.00313867,0.24733326,e,7
0.006872461,0.002990782,0.009183018,0.013735802,0.346225292,0.015291963,0.140371815,0.042930573,0.212477088,0.006967419,0.004136391,0.198817396,e,7
0.004218171,0.001464767,0.004487535,0.014133271,0.276856068,0.018620345,0.042448716,0.016731709,0.405841862,0.007727643,0.002771309,0.204698605,e,7
0.005197911,0.00328281,0.003645706,0.007174557,0.286075192,0.022571879,0.041916843,0.015991301,0.325653569,0.005466864,0.001437243,0.281586125,e,7
0.006349444,0.004011086,0.004906087,0.022325036,0.278252711,0.01315068,0.079717321,0.046338524,0.327030688,0.007997887,0.002797827,0.207122707,e,7
0.002954382,0.001305373,0.002579675,0.011400826,0.367809392,0.019254604,0.050101998,0.01250383,0.283216957,0.006278905,0.002886459,0.239707598,e,7
0.005127898,0.001468686,0.006938162,0.014903618,0.408241077,0.010059443,0.036437581,0.009381601,0.308947655,0.006429045,0.005186549,0.186878686,e,7
0.008211063,0.006586997,0.006791426,0.011086085,0.260051255,0.008420774,0.097847043,0.073343635,0.216547627,0.007378087,0.005149005,0.298587004,e,7
0.003827255,0.001217856,0.00267493,0.016112988,0.353321858,0.021167756,0.024853487,0.009441795,0.356090506,0.005812444,0.004495725,0.200983399,e,7
0.006171585,0.005132893,0.009778638,0.014891681,0.340106002,0.025599922,0.051594897,0.013290118,0.192187016,0.004611815,0.005798566,0.330836868,e,7
0.005343544,0.003510663,0.008630607,0.013052021,0.372082732,0.023719293,0.059530578,0.01890337,0.201012052,0.004251037,0.003520936,0.286443168,e,7
0.00410087,0.002267318,0.008432658,0.016849409,0.237942494,0.020653207,0.048279221,0.012353193,0.321091821,0.008037677,0.00512977,0.314862362,e,7
0.014515468,0.005390976,0.009990379,0.021830558,0.310523815,0.028690606,0.150647328,0.054617547,0.037259956,0.027968702,0.007963892,0.330600774,e,7
0.00320142,0.00127121,0.021601093,0.006094847,0.626685457,0.017813465,0.044073878,0.008713272,0.177874744,0.006544813,0.002884499,0.083241301,e,7
0.009157726,0.006264185,0.009997972,0.021791247,0.250767358,0.008974939,0.119182148,0.009953323,0.216750153,0.009084242,0.006111786,0.33196492,e,7
0.004732763,0.002022281,0.014135512,0.014065692,0.437928976,0.021416987,0.062370139,0.019694345,0.265012394,0.007916989,0.005435228,0.145268693,e,7
0.004708293,0.00323037,0.008773645,0.010864326,0.516044398,0.011313606,0.023301501,0.012922246,0.196231896,0.002807428,0.002452372,0.207349916,e,7
0.005952216,0.00190207,0.005788189,0.011439171,0.15572372,0.018348671,0.151197887,0.049821215,0.269823814,0.005010864,0.004058726,0.320933456,e,7
0.007055049,0.008127814,0.005737699,0.015691979,0.380101409,0.010422369,0.07428036,0.031910445,0.262813092,0.011619222,0.007348588,0.184891976,e,7
0.004438196,0.002482211,0.013962019,0.010858214,0.281635246,0.024546678,0.070434858,0.021861975,0.342221678,0.005401667,0.006128343,0.216028916,e,7
0.004824189,0.001538079,0.006705098,0.013353578,0.418786448,0.011152863,0.028672055,0.01801437,0.179326359,0.004730849,0.003669659,0.309226451,e,7
0.00932841,0.008890056,0.035628394,0.011499777,0.558372337,0.0116885,0.068666827,0.010990479,0.103948178,0.004036653,0.005539798,0.171410589,e,7
0.005020577,0.002511802,0.003354671,0.011469295,0.276506304,0.004582777,0.015622625,0.015205445,0.230352127,0.013503378,0.004693744,0.417177254,e,7
0.007357154,0.002369855,0.0014961,0.00963024,0.264986049,0.005823097,0.012186661,0.034831328,0.340372027,0.011138261,0.004278702,0.305530524,e,7
0.005125476,0.004323599,0.001148245,0.008617573,0.256785161,0.003993414,0.017841189,0.031162755,0.290026051,0.010768585,0.007492895,0.362715057,e,7
0.004194394,0.002204223,0.003220509,0.007659582,0.198958054,0.002313806,0.013896732,0.064062796,0.304444803,0.017069415,0.007746572,0.374229115,e,7
0.003609681,0.000710015,0.001641945,0.008635988,0.165848058,0.001353011,0.008688835,0.038894849,0.420506627,0.012838792,0.006496389,0.330775811,e,7
0.018119672,0.00260728,0.004580263,0.055155595,0.215636307,0.007227092,0.041483501,0.01140362,0.166039593,0.030311472,0.034905475,0.41253013,e,7
0.003002989,0.00314516,0.006277154,0.005996278,0.394101473,0.004504803,0.030197332,0.003944412,0.012139053,0.013945626,0.007075758,0.515669962,e,7
0.007215694,0.002286509,0.004435801,0.005229725,0.194143332,0.004443626,0.016857993,0.037438971,0.376989225,0.026958394,0.006564558,0.317436172,e,7
0.004846087,0.002069217,0.002669332,0.012620223,0.181347355,0.00321621,0.027030434,0.041134707,0.318068251,0.014733618,0.008223675,0.384040891,e,7
0.005851312,0.002157927,0.003772852,0.008411593,0.224490338,0.002664164,0.018474464,0.074024479,0.360577414,0.01612156,0.01016148,0.27329242,e,7
0.012829344,0.001728851,0.005691287,0.005758363,0.169197111,0.003797589,0.011630984,0.021954466,0.295959741,0.019385286,0.008607589,0.44345939,e,7
0.008092585,0.003583429,0.006732892,0.037464063,0.210308415,0.003905849,0.033925764,0.023808459,0.273842061,0.016616175,0.018740057,0.362980252,e,7
0.008444838,0.001330229,0.002167024,0.007482194,0.219431767,0.003221226,0.022401761,0.01816801,0.287834844,0.01116463,0.005783226,0.412570251,e,7
0.004692876,0.001351212,0.000758413,0.007113285,0.176886548,0.001842394,0.008170648,0.065481343,0.386058817,0.011969497,0.003207341,0.332467625,e,7
0.012262719,0.001859238,0.003071093,0.007071355,0.265297069,0.002424531,0.011403088,0.049888318,0.279177453,0.011778892,0.006337347,0.349428897,e,7
0.011072522,0.00185558,0.006347462,0.006528896,0.223624546,0.003243154,0.040434778,0.026897934,0.100203452,0.036455695,0.014253408,0.529082574,e,7
0.03036025,0.003824653,0.001635572,0.033541156,0.228642972,0.003772352,0.038398062,0.010038571,0.151029144,0.034836364,0.011741667,0.452179237,e,7
0.003248929,0.00093156,0.002178036,0.006765544,0.183574581,0.002104618,0.010039724,0.064707778,0.535806204,0.018700788,0.005164914,0.166777323,e,7
0.005349487,0.000862991,0.000777914,0.005942413,0.131102829,0.002614725,0.015475888,0.069165764,0.429647583,0.020684131,0.007529687,0.310846589,e,7
0.007870248,0.004332508,0.003385912,0.009639307,0.155273007,0.004526485,0.022931495,0.035585529,0.48073064,0.020820678,0.00795455,0.246949641,e,7
0.002010499,0.001915465,0.002785941,0.00326177,0.494710845,0.007121238,0.014676279,0.004131133,0.011909231,0.01080692,0.007919583,0.438751096,e,7
0.005949832,0.004755941,0.005729768,0.011747718,0.530507711,0.008385645,0.022414735,0.042251764,0.033394025,0.022393093,0.012187964,0.300281804,e,7
0.008198694,0.001859684,0.004101397,0.003248586,0.245206849,0.003694708,0.018665695,0.058790028,0.326824537,0.012293889,0.007028309,0.310087623,e,7
0.011802022,0.001321607,0.002083212,0.009084107,0.157213368,0.003057547,0.009408533,0.069183925,0.512829378,0.015734819,0.009074435,0.199207046,e,7
0.009650745,0.004631494,0.001296133,0.037087368,0.361452046,0.003385765,0.033041647,0.021616013,0.154525446,0.022951143,0.011816171,0.338546028,e,7
0.003888844,0.002896771,0.005435956,0.015393982,0.34023812,0.014928261,0.02326391,0.017636007,0.209026619,0.004502245,0.004113072,0.358676212,e,7
0.003713278,0.002783339,0.007851134,0.030966008,0.171674434,0.014387198,0.043884702,0.010520613,0.20235612,0.009071444,0.005015079,0.497776651,e,7
0.004177025,0.001996426,0.00190162,0.017247967,0.296800793,0.016746505,0.029568568,0.012584156,0.392628171,0.004325427,0.005360816,0.216662527,e,7
0.004055943,0.002351768,0.002984107,0.015914386,0.216403069,0.008900977,0.019014086,0.015054011,0.327893148,0.004343872,0.004770842,0.378313791,e,7
0.005803442,0.005100639,0.010853865,0.038106782,0.270406972,0.017257735,0.09347283,0.012396081,0.124542908,0.019234369,0.012623904,0.390200474,e,7
0.002282914,0.001974951,0.001918366,0.014583787,0.202627341,0.012373906,0.046246449,0.006343117,0.361291394,0.004045867,0.002541173,0.343770735,e,7
0.004427344,0.003123814,0.00614251,0.022316831,0.29808142,0.029176824,0.065320782,0.021808883,0.281195637,0.001751095,0.004997156,0.261657704,e,7
0.008132589,0.006134157,0.003924303,0.006971562,0.662179469,0.010618421,0.017002295,0.005354124,0.003706768,0.00154894,0.011266198,0.263161174,e,7
0.0071461,0.006948394,0.004672895,0.009722033,0.714288565,0.025904497,0.042841152,0.007471088,0.006432859,0.003176976,0.009588836,0.161806606,e,7
0.006704143,0.002541455,0.007252595,0.018053269,0.323176776,0.019035745,0.038946847,0.012725286,0.21778562,0.008255377,0.009736113,0.335786774,e,7
0.003746752,0.001117434,0.002542492,0.012050709,0.34413891,0.009963804,0.024968474,0.007460982,0.257064508,0.002578018,0.003062105,0.331305814,e,7
0.003926244,0.002427775,0.00257706,0.01620097,0.203247402,0.01969546,0.009199039,0.010180569,0.291199587,0.004829356,0.004736198,0.43178034,e,7
0.006078027,0.003884993,0.004840019,0.015591729,0.318152888,0.013252452,0.03111716,0.014434596,0.245050532,0.003091772,0.004575987,0.339929845,e,7
0.002260686,0.00141828,0.003539847,0.01059983,0.298676099,0.015964129,0.012129887,0.0168472,0.256755314,0.003145017,0.003674313,0.374989397,e,7
0.008868525,0.005551213,0.008656695,0.046176984,0.214676457,0.010405224,0.081037113,0.014292407,0.12713119,0.01120352,0.034891065,0.437109608,e,7
0.002174417,0.001223166,0.002042857,0.01331296,0.280038527,0.017452035,0.019908334,0.010060035,0.261731625,0.004308164,0.002754722,0.384993157,e,7
0.004578549,0.008203254,0.00737604,0.026660244,0.275382623,0.014292359,0.086858351,0.02694666,0.369028747,0.00647835,0.014170483,0.16002434,e,7
0.003079111,0.003098626,0.005302507,0.017285107,0.195382818,0.017658048,0.029043914,0.013200162,0.211480275,0.004423916,0.007779342,0.492266176,e,7
0.00244358,0.004268026,0.002380269,0.023871769,0.34792467,0.016750702,0.043433606,0.012511999,0.252764213,0.005438017,0.013152146,0.275061002,e,7
0.003241679,0.004921102,0.002241144,0.010319468,0.563561616,0.016484472,0.024561851,0.005771083,0.048191245,0.001885129,0.006586083,0.312235128,e,7
0.004217201,0.004634172,0.002002473,0.024239657,0.085051676,0.00684306,0.017095352,0.007001617,0.074927162,0.008017933,0.006332438,0.759637259,e,7
0.005657382,0.0029636,0.001511533,0.026368918,0.14971494,0.005949064,0.034134398,0.015493614,0.300333128,0.005872501,0.009417461,0.442583461,e,7
0.004460094,0.004251781,0.004716428,0.01601784,0.271197498,0.024132877,0.054093195,0.017946603,0.273040296,0.004289979,0.005612209,0.320241201,e,7
0.007173971,0.003300863,0.011300379,0.01496673,0.592826891,0.034312816,0.043092302,0.017859573,0.012441169,0.00385766,0.010114398,0.248753247,e,7
0.00389957,0.00407169,0.005800955,0.009628611,0.506798751,0.012929226,0.019259629,0.016279187,0.124944635,0.002197279,0.00642793,0.287762537,e,7
0.005769494,0.003249979,0.001745176,0.024226336,0.394374688,0.057668458,0.008707381,0.00776897,0.125449878,0.002606508,0.004165975,0.364267157,e,7
0.004568567,0.005228652,0.001192386,0.033271962,0.37982253,0.043958971,0.016246121,0.010673888,0.202097456,0.003423539,0.005700076,0.293815852,e,7
0.006909755,0.001418111,0.002842276,0.028146708,0.29838964,0.021817749,0.037048799,0.009406092,0.250669267,0.00533285,0.005169699,0.332849055,e,7
0.012441386,0.002904204,0.007251564,0.04706951,0.446746078,0.039027425,0.062316896,0.012823693,0.112195548,0.005322414,0.007584845,0.244316436,e,7
0.00426771,0.00249476,0.00312078,0.013215739,0.527602638,0.020341257,0.027410708,0.006013097,0.110029629,0.002796729,0.004947461,0.277759493,e,7
0.018984941,0.004294104,0.009693651,0.050754492,0.365441007,0.023684498,0.032014966,0.019982143,0.241717876,0.00783517,0.011681454,0.213915697,e,7
0.007556185,0.001627145,0.003269394,0.030978505,0.376198113,0.063724676,0.045909174,0.007234128,0.217274857,0.00617298,0.005236483,0.234818362,e,7
0.007490732,0.003055053,0.001395793,0.030770867,0.474101395,0.039109359,0.017343133,0.005027039,0.183458218,0.002940981,0.002632636,0.232674795,e,7
